periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,HirN,EarnS,sEmp,sHirN,sEarnS
Q,U,C,12131,S,23,A00,1,A00,A0,A0,E0,0,0,2014,3,1540,475,3252,1,1,1
Q,U,C,12131,S,23,A00,2,A00,A0,A0,E0,0,0,2014,3,489,117,2553,1,1,1
Q,U,C,12131,S,31-33,A00,1,A00,A0,A0,E0,0,0,2014,3,281,37,3535,1,1,1
Q,U,C,12131,S,31-33,A00,2,A00,A0,A0,E0,0,0,2014,3,191,18,1942,9,1,1
Q,U,C,12131,S,42,A00,1,A00,A0,A0,E0,0,0,2014,3,214,44,4528,1,1,1
Q,U,C,12131,S,42,A00,2,A00,A0,A0,E0,0,0,2014,3,105,25,3511,1,1,1
Q,U,C,12131,S,44-45,A00,1,A00,A0,A0,E0,0,0,2014,3,1895,484,2479,1,1,1
Q,U,C,12131,S,44-45,A00,2,A00,A0,A0,E0,0,0,2014,3,2546,660,2030,1,1,1
Q,U,C,12131,S,48-49,A00,1,A00,A0,A0,E0,0,0,2014,3,95,31,2301,1,1,1
Q,U,C,12131,S,48-49,A00,2,A00,A0,A0,E0,0,0,2014,3,38,11,2088,1,1,1
Q,U,C,12131,S,51,A00,1,A00,A0,A0,E0,0,0,2014,3,97,8,3249,9,1,9
Q,U,C,12131,S,51,A00,2,A00,A0,A0,E0,0,0,2014,3,47,6,2795,9,9,1
Q,U,C,12131,S,52,A00,1,A00,A0,A0,E0,0,0,2014,3,68,7,5645,1,1,1
Q,U,C,12131,S,52,A00,2,A00,A0,A0,E0,0,0,2014,3,120,17,3250,1,1,1
Q,U,C,12131,S,53,A00,1,A00,A0,A0,E0,0,0,2014,3,566,87,4914,1,1,1
Q,U,C,12131,S,53,A00,2,A00,A0,A0,E0,0,0,2014,3,601,90,3504,1,1,1
Q,U,C,12131,S,54,A00,1,A00,A0,A0,E0,0,0,2014,3,306,36,6228,1,1,1
Q,U,C,12131,S,54,A00,2,A00,A0,A0,E0,0,0,2014,3,393,52,3851,1,1,1
Q,U,C,12131,S,55,A00,1,A00,A0,A0,E0,0,0,2014,3,34,4,10719,1,1,1
Q,U,C,12131,S,55,A00,2,A00,A0,A0,E0,0,0,2014,3,31,4,3538,1,9,1
Q,U,C,12131,S,56,A00,1,A00,A0,A0,E0,0,0,2014,3,813,259,2658,1,1,1
Q,U,C,12131,S,56,A00,2,A00,A0,A0,E0,0,0,2014,3,536,112,2536,1,1,1
Q,U,C,12131,S,61,A00,1,A00,A0,A0,E0,0,0,2014,3,216,19,2613,9,1,9
Q,U,C,12131,S,61,A00,2,A00,A0,A0,E0,0,0,2014,3,666,70,2005,9,9,9
Q,U,C,12131,S,62,A00,1,A00,A0,A0,E0,0,0,2014,3,454,61,5586,1,1,1
Q,U,C,12131,S,62,A00,2,A00,A0,A0,E0,0,0,2014,3,1605,239,3042,1,1,1
Q,U,C,12131,S,71,A00,1,A00,A0,A0,E0,0,0,2014,3,229,50,3027,1,1,1
Q,U,C,12131,S,71,A00,2,A00,A0,A0,E0,0,0,2014,3,185,33,2235,1,1,1
